method,query_id,k,bm25_candidate_depth,stratum,n_pairs,n_judged,n_unjudged,retrieved_fraction,judged_fraction
retrieval_random,31,1000,1000,outside_bm25_top1000,822,61,761,0.822,0.0742092457421
retrieval_random,32,1000,1000,in_bm25_top1000,188,40,148,0.188,0.212765957447
retrieval_random,32,1000,1000,outside_bm25_top1000,812,58,754,0.812,0.0714285714286
retrieval_random,33,1000,1000,in_bm25_top1000,213,104,109,0.213,0.488262910798
retrieval_random,33,1000,1000,outside_bm25_top1000,787,86,701,0.787,0.109275730623
retrieval_random,34,1000,1000,in_bm25_top1000,137,42,95,0.137,0.306569343066
retrieval_random,34,1000,1000,outside_bm25_top1000,863,77,786,0.863,0.0892236384705
retrieval_random,35,1000,1000,in_bm25_top1000,187,82,105,0.187,0.438502673797
retrieval_random,35,1000,1000,outside_bm25_top1000,813,62,751,0.813,0.0762607626076
retrieval_random,36,1000,1000,in_bm25_top1000,206,123,83,0.206,0.597087378641
retrieval_random,36,1000,1000,outside_bm25_top1000,794,71,723,0.794,0.0894206549118
retrieval_random,37,1000,1000,in_bm25_top1000,215,128,87,0.215,0.595348837209
retrieval_random,37,1000,1000,outside_bm25_top1000,785,66,719,0.785,0.084076433121
retrieval_random,38,1000,1000,in_bm25_top1000,180,92,88,0.18,0.511111111111
retrieval_random,38,1000,1000,outside_bm25_top1000,820,152,668,0.82,0.185365853659
retrieval_random,39,1000,1000,in_bm25_top1000,191,111,80,0.191,0.581151832461
retrieval_random,39,1000,1000,outside_bm25_top1000,809,32,777,0.809,0.0395550061805
retrieval_random,40,1000,1000,in_bm25_top1000,190,111,79,0.19,0.584210526316
retrieval_random,40,1000,1000,outside_bm25_top1000,810,67,743,0.81,0.0827160493827
retrieval_random,41,1000,1000,in_bm25_top1000,192,64,128,0.192,0.333333333333
retrieval_random,41,1000,1000,outside_bm25_top1000,808,63,745,0.808,0.0779702970297
retrieval_random,42,1000,1000,in_bm25_top1000,197,71,126,0.197,0.360406091371
retrieval_random,42,1000,1000,outside_bm25_top1000,803,23,780,0.803,0.0286425902864
retrieval_random,43,1000,1000,in_bm25_top1000,145,64,81,0.145,0.441379310345
retrieval_random,43,1000,1000,outside_bm25_top1000,855,33,822,0.855,0.0385964912281
retrieval_random,44,1000,1000,in_bm25_top1000,205,89,116,0.205,0.434146341463
retrieval_random,44,1000,1000,outside_bm25_top1000,795,59,736,0.795,0.074213836478
retrieval_random,45,1000,1000,in_bm25_top1000,193,115,78,0.193,0.59585492228
retrieval_random,45,1000,1000,outside_bm25_top1000,807,61,746,0.807,0.0755885997522
retrieval_random,46,1000,1000,in_bm25_top1000,176,37,139,0.176,0.210227272727
retrieval_random,46,1000,1000,outside_bm25_top1000,824,30,794,0.824,0.0364077669903
retrieval_random,47,1000,1000,in_bm25_top1000,203,70,133,0.203,0.344827586207
retrieval_random,47,1000,1000,outside_bm25_top1000,797,74,723,0.797,0.0928481806775
retrieval_random,48,1000,1000,in_bm25_top1000,201,64,137,0.201,0.318407960199
retrieval_random,48,1000,1000,outside_bm25_top1000,799,34,765,0.799,0.0425531914894
retrieval_random,49,1000,1000,in_bm25_top1000,180,57,123,0.18,0.316666666667
retrieval_random,49,1000,1000,outside_bm25_top1000,820,66,754,0.82,0.080487804878
retrieval_random,50,1000,1000,in_bm25_top1000,216,85,131,0.216,0.393518518519
retrieval_random,50,1000,1000,outside_bm25_top1000,784,45,739,0.784,0.0573979591837
splade,1,20,1000,in_bm25_top1000,19,15,4,0.95,0.789473684211
splade,1,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,2,20,1000,in_bm25_top1000,12,7,5,0.6,0.583333333333
splade,2,20,1000,outside_bm25_top1000,8,4,4,0.4,0.5
splade,3,20,1000,in_bm25_top1000,18,16,2,0.9,0.888888888889
splade,3,20,1000,outside_bm25_top1000,2,1,1,0.1,0.5
splade,4,20,1000,in_bm25_top1000,10,4,6,0.5,0.4
splade,4,20,1000,outside_bm25_top1000,10,4,6,0.5,0.4
splade,5,20,1000,in_bm25_top1000,20,15,5,1,0.75
splade,5,20,1000,outside_bm25_top1000,0,0,0,0,
splade,6,20,1000,in_bm25_top1000,19,18,1,0.95,0.947368421053
splade,6,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,7,20,1000,in_bm25_top1000,19,19,0,0.95,1
splade,7,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,8,20,1000,in_bm25_top1000,12,9,3,0.6,0.75
splade,8,20,1000,outside_bm25_top1000,8,3,5,0.4,0.375
splade,9,20,1000,in_bm25_top1000,9,9,0,0.45,1
splade,9,20,1000,outside_bm25_top1000,11,10,1,0.55,0.909090909091
splade,10,20,1000,in_bm25_top1000,19,19,0,0.95,1
splade,10,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,11,20,1000,in_bm25_top1000,20,14,6,1,0.7
splade,11,20,1000,outside_bm25_top1000,0,0,0,0,
splade,12,20,1000,in_bm25_top1000,18,16,2,0.9,0.888888888889
splade,12,20,1000,outside_bm25_top1000,2,1,1,0.1,0.5
splade,13,20,1000,in_bm25_top1000,20,18,2,1,0.9
splade,13,20,1000,outside_bm25_top1000,0,0,0,0,
splade,14,20,1000,in_bm25_top1000,19,14,5,0.95,0.736842105263
splade,14,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,15,20,1000,in_bm25_top1000,11,8,3,0.55,0.727272727273
splade,15,20,1000,outside_bm25_top1000,9,5,4,0.45,0.555555555556
splade,16,20,1000,in_bm25_top1000,15,14,1,0.75,0.933333333333
splade,16,20,1000,outside_bm25_top1000,5,5,0,0.25,1
splade,17,20,1000,in_bm25_top1000,19,18,1,0.95,0.947368421053
splade,17,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,18,20,1000,in_bm25_top1000,20,19,1,1,0.95
splade,18,20,1000,outside_bm25_top1000,0,0,0,0,
splade,19,20,1000,in_bm25_top1000,19,19,0,0.95,1
splade,19,20,1000,outside_bm25_top1000,1,0,1,0.05,0
splade,20,20,1000,in_bm25_top1000,20,20,0,1,1
splade,20,20,1000,outside_bm25_top1000,0,0,0,0,
splade,21,20,1000,in_bm25_top1000,20,17,3,1,0.85
splade,21,20,1000,outside_bm25_top1000,0,0,0,0,
splade,22,20,1000,in_bm25_top1000,18,17,1,0.9,0.944444444444
splade,22,20,1000,outside_bm25_top1000,2,2,0,0.1,1
splade,23,20,1000,in_bm25_top1000,20,17,3,1,0.85
splade,23,20,1000,outside_bm25_top1000,0,0,0,0,
splade,24,20,1000,in_bm25_top1000,20,20,0,1,1
splade,24,20,1000,outside_bm25_top1000,0,0,0,0,
splade,25,20,1000,in_bm25_top1000,18,17,1,0.9,0.944444444444
splade,25,20,1000,outside_bm25_top1000,2,2,0,0.1,1
splade,26,20,1000,in_bm25_top1000,14,10,4,0.7,0.714285714286
splade,26,20,1000,outside_bm25_top1000,6,0,6,0.3,0
splade,27,20,1000,in_bm25_top1000,20,20,0,1,1
splade,27,20,1000,outside_bm25_top1000,0,0,0,0,
splade,28,20,1000,in_bm25_top1000,20,20,0,1,1
splade,28,20,1000,outside_bm25_top1000,0,0,0,0,
splade,29,20,1000,in_bm25_top1000,20,20,0,1,1
splade,29,20,1000,outside_bm25_top1000,0,0,0,0,
splade,30,20,1000,in_bm25_top1000,20,20,0,1,1
splade,30,20,1000,outside_bm25_top1000,0,0,0,0,
splade,31,20,1000,in_bm25_top1000,17,17,0,0.85,1
splade,31,20,1000,outside_bm25_top1000,3,3,0,0.15,1
splade,32,20,1000,in_bm25_top1000,11,10,1,0.55,0.909090909091
splade,32,20,1000,outside_bm25_top1000,9,5,4,0.45,0.555555555556
splade,33,20,1000,in_bm25_top1000,19,19,0,0.95,1
splade,33,20,1000,outside_bm25_top1000,1,0,1,0.05,0
splade,34,20,1000,in_bm25_top1000,17,17,0,0.85,1
splade,34,20,1000,outside_bm25_top1000,3,3,0,0.15,1
splade,35,20,1000,in_bm25_top1000,20,20,0,1,1
splade,35,20,1000,outside_bm25_top1000,0,0,0,0,
splade,36,20,1000,in_bm25_top1000,19,18,1,0.95,0.947368421053
splade,36,20,1000,outside_bm25_top1000,1,0,1,0.05,0
splade,37,20,1000,in_bm25_top1000,20,20,0,1,1
splade,37,20,1000,outside_bm25_top1000,0,0,0,0,
splade,38,20,1000,in_bm25_top1000,17,17,0,0.85,1
splade,38,20,1000,outside_bm25_top1000,3,1,2,0.15,0.333333333333
splade,39,20,1000,in_bm25_top1000,20,20,0,1,1
splade,39,20,1000,outside_bm25_top1000,0,0,0,0,
splade,40,20,1000,in_bm25_top1000,20,20,0,1,1
splade,40,20,1000,outside_bm25_top1000,0,0,0,0,
splade,41,20,1000,in_bm25_top1000,18,18,0,0.9,1
splade,41,20,1000,outside_bm25_top1000,2,0,2,0.1,0
splade,42,20,1000,in_bm25_top1000,20,20,0,1,1
splade,42,20,1000,outside_bm25_top1000,0,0,0,0,
splade,43,20,1000,in_bm25_top1000,16,15,1,0.8,0.9375
splade,43,20,1000,outside_bm25_top1000,4,2,2,0.2,0.5
splade,44,20,1000,in_bm25_top1000,19,19,0,0.95,1
splade,44,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,45,20,1000,in_bm25_top1000,20,20,0,1,1
splade,45,20,1000,outside_bm25_top1000,0,0,0,0,
splade,46,20,1000,in_bm25_top1000,20,20,0,1,1
splade,46,20,1000,outside_bm25_top1000,0,0,0,0,
splade,47,20,1000,in_bm25_top1000,18,18,0,0.9,1
splade,47,20,1000,outside_bm25_top1000,2,2,0,0.1,1
splade,48,20,1000,in_bm25_top1000,19,18,1,0.95,0.947368421053
splade,48,20,1000,outside_bm25_top1000,1,1,0,0.05,1
splade,49,20,1000,in_bm25_top1000,17,17,0,0.85,1
splade,49,20,1000,outside_bm25_top1000,3,3,0,0.15,1
splade,50,20,1000,in_bm25_top1000,20,16,4,1,0.8
splade,50,20,1000,outside_bm25_top1000,0,0,0,0,
splade,1,50,1000,in_bm25_top1000,45,27,18,0.9,0.6
splade,1,50,1000,outside_bm25_top1000,5,3,2,0.1,0.6
splade,2,50,1000,in_bm25_top1000,24,17,7,0.48,0.708333333333
splade,2,50,1000,outside_bm25_top1000,26,16,10,0.52,0.615384615385
splade,3,50,1000,in_bm25_top1000,47,42,5,0.94,0.893617021277
splade,3,50,1000,outside_bm25_top1000,3,1,2,0.06,0.333333333333
splade,4,50,1000,in_bm25_top1000,34,12,22,0.68,0.352941176471
splade,4,50,1000,outside_bm25_top1000,16,4,12,0.32,0.25
splade,5,50,1000,in_bm25_top1000,47,34,13,0.94,0.723404255319
splade,5,50,1000,outside_bm25_top1000,3,0,3,0.06,0
splade,6,50,1000,in_bm25_top1000,48,45,3,0.96,0.9375
splade,6,50,1000,outside_bm25_top1000,2,2,0,0.04,1
splade,7,50,1000,in_bm25_top1000,49,49,0,0.98,1
splade,7,50,1000,outside_bm25_top1000,1,1,0,0.02,1
splade,8,50,1000,in_bm25_top1000,29,22,7,0.58,0.758620689655
splade,8,50,1000,outside_bm25_top1000,21,8,13,0.42,0.380952380952
splade,9,50,1000,in_bm25_top1000,31,27,4,0.62,0.870967741935
splade,9,50,1000,outside_bm25_top1000,19,13,6,0.38,0.684210526316
splade,10,50,1000,in_bm25_top1000,49,43,6,0.98,0.877551020408
splade,10,50,1000,outside_bm25_top1000,1,1,0,0.02,1
splade,11,50,1000,in_bm25_top1000,47,38,9,0.94,0.808510638298
splade,11,50,1000,outside_bm25_top1000,3,0,3,0.06,0
splade,12,50,1000,in_bm25_top1000,43,36,7,0.86,0.837209302326
splade,12,50,1000,outside_bm25_top1000,7,3,4,0.14,0.428571428571
splade,13,50,1000,in_bm25_top1000,50,47,3,1,0.94
splade,13,50,1000,outside_bm25_top1000,0,0,0,0,
splade,14,50,1000,in_bm25_top1000,35,27,8,0.7,0.771428571429
splade,14,50,1000,outside_bm25_top1000,15,6,9,0.3,0.4
splade,15,50,1000,in_bm25_top1000,16,13,3,0.32,0.8125
splade,15,50,1000,outside_bm25_top1000,34,13,21,0.68,0.382352941176
splade,16,50,1000,in_bm25_top1000,35,32,3,0.7,0.914285714286
splade,16,50,1000,outside_bm25_top1000,15,9,6,0.3,0.6
splade,17,50,1000,in_bm25_top1000,48,40,8,0.96,0.833333333333
splade,17,50,1000,outside_bm25_top1000,2,2,0,0.04,1
splade,18,50,1000,in_bm25_top1000,50,43,7,1,0.86
splade,18,50,1000,outside_bm25_top1000,0,0,0,0,
splade,19,50,1000,in_bm25_top1000,44,41,3,0.88,0.931818181818
splade,19,50,1000,outside_bm25_top1000,6,5,1,0.12,0.833333333333
splade,20,50,1000,in_bm25_top1000,50,47,3,1,0.94
splade,20,50,1000,outside_bm25_top1000,0,0,0,0,
splade,21,50,1000,in_bm25_top1000,45,41,4,0.9,0.911111111111
splade,21,50,1000,outside_bm25_top1000,5,2,3,0.1,0.4
splade,22,50,1000,in_bm25_top1000,33,32,1,0.66,0.969696969697
splade,22,50,1000,outside_bm25_top1000,17,12,5,0.34,0.705882352941
splade,23,50,1000,in_bm25_top1000,42,33,9,0.84,0.785714285714
splade,23,50,1000,outside_bm25_top1000,8,2,6,0.16,0.25
splade,24,50,1000,in_bm25_top1000,50,45,5,1,0.9
splade,24,50,1000,outside_bm25_top1000,0,0,0,0,
splade,25,50,1000,in_bm25_top1000,43,36,7,0.86,0.837209302326
splade,25,50,1000,outside_bm25_top1000,7,3,4,0.14,0.428571428571
splade,26,50,1000,in_bm25_top1000,29,22,7,0.58,0.758620689655
splade,26,50,1000,outside_bm25_top1000,21,6,15,0.42,0.285714285714
splade,27,50,1000,in_bm25_top1000,50,44,6,1,0.88
splade,27,50,1000,outside_bm25_top1000,0,0,0,0,
splade,28,50,1000,in_bm25_top1000,49,45,4,0.98,0.918367346939
splade,28,50,1000,outside_bm25_top1000,1,1,0,0.02,1
splade,29,50,1000,in_bm25_top1000,50,49,1,1,0.98
splade,29,50,1000,outside_bm25_top1000,0,0,0,0,
splade,30,50,1000,in_bm25_top1000,50,50,0,1,1
splade,30,50,1000,outside_bm25_top1000,0,0,0,0,
splade,31,50,1000,in_bm25_top1000,41,38,3,0.82,0.926829268293
splade,31,50,1000,outside_bm25_top1000,9,6,3,0.18,0.666666666667
splade,32,50,1000,in_bm25_top1000,20,15,5,0.4,0.75
splade,32,50,1000,outside_bm25_top1000,30,13,17,0.6,0.433333333333
splade,33,50,1000,in_bm25_top1000,44,41,3,0.88,0.931818181818
splade,33,50,1000,outside_bm25_top1000,6,0,6,0.12,0
splade,34,50,1000,in_bm25_top1000,33,27,6,0.66,0.818181818182
splade,34,50,1000,outside_bm25_top1000,17,10,7,0.34,0.588235294118
splade,35,50,1000,in_bm25_top1000,48,48,0,0.96,1
splade,35,50,1000,outside_bm25_top1000,2,1,1,0.04,0.5
splade,36,50,1000,in_bm25_top1000,49,45,4,0.98,0.918367346939
splade,36,50,1000,outside_bm25_top1000,1,0,1,0.02,0
splade,37,50,1000,in_bm25_top1000,48,48,0,0.96,1
splade,37,50,1000,outside_bm25_top1000,2,2,0,0.04,1
splade,38,50,1000,in_bm25_top1000,40,40,0,0.8,1
splade,38,50,1000,outside_bm25_top1000,10,7,3,0.2,0.7
splade,39,50,1000,in_bm25_top1000,50,49,1,1,0.98
splade,39,50,1000,outside_bm25_top1000,0,0,0,0,
splade,40,50,1000,in_bm25_top1000,50,50,0,1,1
splade,40,50,1000,outside_bm25_top1000,0,0,0,0,
splade,41,50,1000,in_bm25_top1000,37,34,3,0.74,0.918918918919
splade,41,50,1000,outside_bm25_top1000,13,6,7,0.26,0.461538461538
splade,42,50,1000,in_bm25_top1000,50,50,0,1,1
splade,42,50,1000,outside_bm25_top1000,0,0,0,0,
splade,43,50,1000,in_bm25_top1000,35,26,9,0.7,0.742857142857
splade,43,50,1000,outside_bm25_top1000,15,3,12,0.3,0.2
splade,44,50,1000,in_bm25_top1000,49,47,2,0.98,0.959183673469
splade,44,50,1000,outside_bm25_top1000,1,1,0,0.02,1
splade,45,50,1000,in_bm25_top1000,48,48,0,0.96,1
splade,45,50,1000,outside_bm25_top1000,2,2,0,0.04,1
splade,46,50,1000,in_bm25_top1000,48,38,10,0.96,0.791666666667
splade,46,50,1000,outside_bm25_top1000,2,1,1,0.04,0.5
splade,47,50,1000,in_bm25_top1000,43,40,3,0.86,0.93023255814
splade,47,50,1000,outside_bm25_top1000,7,6,1,0.14,0.857142857143
splade,48,50,1000,in_bm25_top1000,43,39,4,0.86,0.906976744186
splade,48,50,1000,outside_bm25_top1000,7,6,1,0.14,0.857142857143
splade,49,50,1000,in_bm25_top1000,44,44,0,0.88,1
splade,49,50,1000,outside_bm25_top1000,6,6,0,0.12,1
splade,50,50,1000,in_bm25_top1000,45,38,7,0.9,0.844444444444
splade,50,50,1000,outside_bm25_top1000,5,3,2,0.1,0.6
splade,1,100,1000,in_bm25_top1000,82,45,37,0.82,0.548780487805
splade,1,100,1000,outside_bm25_top1000,18,11,7,0.18,0.611111111111
splade,2,100,1000,in_bm25_top1000,35,24,11,0.35,0.685714285714
splade,2,100,1000,outside_bm25_top1000,65,26,39,0.65,0.4
splade,3,100,1000,in_bm25_top1000,85,73,12,0.85,0.858823529412
splade,3,100,1000,outside_bm25_top1000,15,4,11,0.15,0.266666666667
splade,4,100,1000,in_bm25_top1000,61,25,36,0.61,0.409836065574
splade,4,100,1000,outside_bm25_top1000,39,9,30,0.39,0.230769230769
splade,5,100,1000,in_bm25_top1000,78,54,24,0.78,0.692307692308
splade,5,100,1000,outside_bm25_top1000,22,8,14,0.22,0.363636363636
splade,6,100,1000,in_bm25_top1000,88,79,9,0.88,0.897727272727
splade,6,100,1000,outside_bm25_top1000,12,6,6,0.12,0.5
splade,7,100,1000,in_bm25_top1000,92,88,4,0.92,0.95652173913
splade,7,100,1000,outside_bm25_top1000,8,5,3,0.08,0.625
splade,8,100,1000,in_bm25_top1000,47,32,15,0.47,0.68085106383
splade,8,100,1000,outside_bm25_top1000,53,18,35,0.53,0.339622641509
splade,9,100,1000,in_bm25_top1000,67,60,7,0.67,0.89552238806
splade,9,100,1000,outside_bm25_top1000,33,23,10,0.33,0.69696969697
splade,10,100,1000,in_bm25_top1000,98,79,19,0.98,0.80612244898
splade,10,100,1000,outside_bm25_top1000,2,2,0,0.02,1
splade,11,100,1000,in_bm25_top1000,88,63,25,0.88,0.715909090909
splade,11,100,1000,outside_bm25_top1000,12,2,10,0.12,0.166666666667
splade,12,100,1000,in_bm25_top1000,79,61,18,0.79,0.772151898734
splade,12,100,1000,outside_bm25_top1000,21,10,11,0.21,0.47619047619
splade,13,100,1000,in_bm25_top1000,94,79,15,0.94,0.840425531915
splade,13,100,1000,outside_bm25_top1000,6,1,5,0.06,0.166666666667
splade,14,100,1000,in_bm25_top1000,54,34,20,0.54,0.62962962963
splade,14,100,1000,outside_bm25_top1000,46,11,35,0.46,0.239130434783
splade,15,100,1000,in_bm25_top1000,20,16,4,0.2,0.8
splade,15,100,1000,outside_bm25_top1000,80,17,63,0.8,0.2125
splade,16,100,1000,in_bm25_top1000,52,44,8,0.52,0.846153846154
splade,16,100,1000,outside_bm25_top1000,48,18,30,0.48,0.375
splade,17,100,1000,in_bm25_top1000,90,74,16,0.9,0.822222222222
splade,17,100,1000,outside_bm25_top1000,10,7,3,0.1,0.7
splade,18,100,1000,in_bm25_top1000,99,88,11,0.99,0.888888888889
splade,18,100,1000,outside_bm25_top1000,1,1,0,0.01,1
splade,19,100,1000,in_bm25_top1000,71,59,12,0.71,0.830985915493
splade,19,100,1000,outside_bm25_top1000,29,6,23,0.29,0.206896551724
splade,20,100,1000,in_bm25_top1000,99,90,9,0.99,0.909090909091
splade,20,100,1000,outside_bm25_top1000,1,1,0,0.01,1
splade,21,100,1000,in_bm25_top1000,79,65,14,0.79,0.822784810127
splade,21,100,1000,outside_bm25_top1000,21,9,12,0.21,0.428571428571
splade,22,100,1000,in_bm25_top1000,69,62,7,0.69,0.898550724638
splade,22,100,1000,outside_bm25_top1000,31,17,14,0.31,0.548387096774
splade,23,100,1000,in_bm25_top1000,76,47,29,0.76,0.618421052632
splade,23,100,1000,outside_bm25_top1000,24,6,18,0.24,0.25
splade,24,100,1000,in_bm25_top1000,92,79,13,0.92,0.858695652174
splade,24,100,1000,outside_bm25_top1000,8,0,8,0.08,0
splade,25,100,1000,in_bm25_top1000,83,60,23,0.83,0.722891566265
splade,25,100,1000,outside_bm25_top1000,17,10,7,0.17,0.588235294118
splade,26,100,1000,in_bm25_top1000,61,43,18,0.61,0.704918032787
splade,26,100,1000,outside_bm25_top1000,39,15,24,0.39,0.384615384615
splade,27,100,1000,in_bm25_top1000,94,79,15,0.94,0.840425531915
splade,27,100,1000,outside_bm25_top1000,6,1,5,0.06,0.166666666667
splade,28,100,1000,in_bm25_top1000,94,83,11,0.94,0.882978723404
splade,28,100,1000,outside_bm25_top1000,6,4,2,0.06,0.666666666667
splade,29,100,1000,in_bm25_top1000,98,90,8,0.98,0.918367346939
splade,29,100,1000,outside_bm25_top1000,2,2,0,0.02,1
splade,30,100,1000,in_bm25_top1000,100,86,14,1,0.86
splade,30,100,1000,outside_bm25_top1000,0,0,0,0,
splade,31,100,1000,in_bm25_top1000,68,60,8,0.68,0.882352941176
splade,31,100,1000,outside_bm25_top1000,32,15,17,0.32,0.46875
splade,32,100,1000,in_bm25_top1000,36,25,11,0.36,0.694444444444
splade,32,100,1000,outside_bm25_top1000,64,21,43,0.64,0.328125
splade,33,100,1000,in_bm25_top1000,81,62,19,0.81,0.765432098765
splade,33,100,1000,outside_bm25_top1000,19,3,16,0.19,0.157894736842
splade,34,100,1000,in_bm25_top1000,57,46,11,0.57,0.80701754386
splade,34,100,1000,outside_bm25_top1000,43,26,17,0.43,0.604651162791
splade,35,100,1000,in_bm25_top1000,86,79,7,0.86,0.918604651163
splade,35,100,1000,outside_bm25_top1000,14,4,10,0.14,0.285714285714
splade,36,100,1000,in_bm25_top1000,99,93,6,0.99,0.939393939394
splade,36,100,1000,outside_bm25_top1000,1,0,1,0.01,0
splade,37,100,1000,in_bm25_top1000,98,97,1,0.98,0.989795918367
splade,37,100,1000,outside_bm25_top1000,2,2,0,0.02,1
splade,38,100,1000,in_bm25_top1000,77,73,4,0.77,0.948051948052
splade,38,100,1000,outside_bm25_top1000,23,19,4,0.23,0.826086956522
splade,39,100,1000,in_bm25_top1000,99,91,8,0.99,0.919191919192
splade,39,100,1000,outside_bm25_top1000,1,0,1,0.01,0
splade,40,100,1000,in_bm25_top1000,100,99,1,1,0.99
splade,40,100,1000,outside_bm25_top1000,0,0,0,0,
splade,41,100,1000,in_bm25_top1000,64,55,9,0.64,0.859375
splade,41,100,1000,outside_bm25_top1000,36,14,22,0.36,0.388888888889
splade,42,100,1000,in_bm25_top1000,99,97,2,0.99,0.979797979798
splade,42,100,1000,outside_bm25_top1000,1,0,1,0.01,0
splade,43,100,1000,in_bm25_top1000,60,38,22,0.6,0.633333333333
splade,43,100,1000,outside_bm25_top1000,40,5,35,0.4,0.125
splade,44,100,1000,in_bm25_top1000,98,89,9,0.98,0.908163265306
splade,44,100,1000,outside_bm25_top1000,2,2,0,0.02,1
splade,45,100,1000,in_bm25_top1000,94,92,2,0.94,0.978723404255
splade,45,100,1000,outside_bm25_top1000,6,5,1,0.06,0.833333333333
splade,46,100,1000,in_bm25_top1000,90,57,33,0.9,0.633333333333
splade,46,100,1000,outside_bm25_top1000,10,2,8,0.1,0.2
splade,47,100,1000,in_bm25_top1000,80,67,13,0.8,0.8375
splade,47,100,1000,outside_bm25_top1000,20,15,5,0.2,0.75
splade,48,100,1000,in_bm25_top1000,87,66,21,0.87,0.758620689655
splade,48,100,1000,outside_bm25_top1000,13,7,6,0.13,0.538461538462
splade,49,100,1000,in_bm25_top1000,73,69,4,0.73,0.945205479452
splade,49,100,1000,outside_bm25_top1000,27,15,12,0.27,0.555555555556
splade,50,100,1000,in_bm25_top1000,79,56,23,0.79,0.708860759494
splade,50,100,1000,outside_bm25_top1000,21,5,16,0.21,0.238095238095
splade,1,1000,1000,in_bm25_top1000,309,170,139,0.309,0.550161812298
splade,1,1000,1000,outside_bm25_top1000,691,85,606,0.691,0.123010130246
splade,2,1000,1000,in_bm25_top1000,133,68,65,0.133,0.511278195489
splade,2,1000,1000,outside_bm25_top1000,867,131,736,0.867,0.151095732411
splade,3,1000,1000,in_bm25_top1000,333,215,118,0.333,0.645645645646
splade,3,1000,1000,outside_bm25_top1000,667,147,520,0.667,0.220389805097
splade,4,1000,1000,in_bm25_top1000,353,129,224,0.353,0.365439093484
splade,4,1000,1000,outside_bm25_top1000,647,108,539,0.647,0.166924265842
splade,5,1000,1000,in_bm25_top1000,444,244,200,0.444,0.54954954955
splade,5,1000,1000,outside_bm25_top1000,556,100,456,0.556,0.179856115108
splade,6,1000,1000,in_bm25_top1000,364,245,119,0.364,0.673076923077
splade,6,1000,1000,outside_bm25_top1000,636,167,469,0.636,0.262578616352
splade,7,1000,1000,in_bm25_top1000,583,379,204,0.583,0.650085763293
splade,7,1000,1000,outside_bm25_top1000,417,86,331,0.417,0.20623501199
splade,8,1000,1000,in_bm25_top1000,235,113,122,0.235,0.48085106383
splade,8,1000,1000,outside_bm25_top1000,765,106,659,0.765,0.138562091503
splade,9,1000,1000,in_bm25_top1000,276,151,125,0.276,0.547101449275
splade,9,1000,1000,outside_bm25_top1000,724,74,650,0.724,0.102209944751
splade,10,1000,1000,in_bm25_top1000,600,326,274,0.6,0.543333333333
splade,10,1000,1000,outside_bm25_top1000,400,81,319,0.4,0.2025
splade,11,1000,1000,in_bm25_top1000,410,202,208,0.41,0.492682926829
splade,11,1000,1000,outside_bm25_top1000,590,70,520,0.59,0.118644067797
splade,12,1000,1000,in_bm25_top1000,417,220,197,0.417,0.52757793765
splade,12,1000,1000,outside_bm25_top1000,583,149,434,0.583,0.255574614065
splade,13,1000,1000,in_bm25_top1000,361,227,134,0.361,0.628808864266
splade,13,1000,1000,outside_bm25_top1000,639,155,484,0.639,0.242566510172
splade,14,1000,1000,in_bm25_top1000,207,76,131,0.207,0.367149758454
splade,14,1000,1000,outside_bm25_top1000,793,80,713,0.793,0.100882723834
splade,15,1000,1000,in_bm25_top1000,49,30,19,0.049,0.612244897959
splade,15,1000,1000,outside_bm25_top1000,951,77,874,0.951,0.080967402734
splade,16,1000,1000,in_bm25_top1000,125,90,35,0.125,0.72
splade,16,1000,1000,outside_bm25_top1000,875,72,803,0.875,0.0822857142857
splade,17,1000,1000,in_bm25_top1000,456,276,180,0.456,0.605263157895
splade,17,1000,1000,outside_bm25_top1000,544,125,419,0.544,0.229779411765
splade,18,1000,1000,in_bm25_top1000,535,313,222,0.535,0.585046728972
splade,18,1000,1000,outside_bm25_top1000,465,63,402,0.465,0.135483870968
splade,19,1000,1000,in_bm25_top1000,143,100,43,0.143,0.699300699301
splade,19,1000,1000,outside_bm25_top1000,857,63,794,0.857,0.073512252042
splade,20,1000,1000,in_bm25_top1000,523,291,232,0.523,0.556405353728
splade,20,1000,1000,outside_bm25_top1000,477,44,433,0.477,0.0922431865828
splade,21,1000,1000,in_bm25_top1000,374,228,146,0.374,0.609625668449
splade,21,1000,1000,outside_bm25_top1000,626,178,448,0.626,0.284345047923
splade,22,1000,1000,in_bm25_top1000,386,213,173,0.386,0.551813471503
splade,22,1000,1000,outside_bm25_top1000,614,116,498,0.614,0.188925081433
splade,23,1000,1000,in_bm25_top1000,379,171,208,0.379,0.451187335092
splade,23,1000,1000,outside_bm25_top1000,621,72,549,0.621,0.115942028986
splade,24,1000,1000,in_bm25_top1000,488,245,243,0.488,0.502049180328
splade,24,1000,1000,outside_bm25_top1000,512,57,455,0.512,0.111328125
splade,25,1000,1000,in_bm25_top1000,523,229,294,0.523,0.437858508604
